22/10/10, 11:56:51.4177,NaN
22/10/10, 11:56:51.4283,NaN
22/10/10, 11:56:51.4290,NaN
22/10/10, 11:56:51.4290,NaN
22/10/10, 11:56:51.4290,NaN
22/10/10, 11:56:51.4290,NaN
22/10/10, 11:56:51.4300,NaN
22/10/10, 11:56:51.4300,NaN
22/10/10, 11:56:51.4300,NaN
22/10/10, 11:56:51.4300,NaN
22/10/10, 11:56:51.4300,NaN
22/10/10, 11:56:51.4310,NaN
22/10/10, 11:56:51.4310,NaN
22/10/10, 11:56:51.4310,NaN
22/10/10, 11:56:51.4320,NaN
22/10/10, 11:56:51.4320,NaN
22/10/10, 11:56:51.4320,NaN
22/10/10, 11:56:51.4320,NaN
22/10/10, 11:56:51.4320,NaN
22/10/10, 11:56:51.4320,NaN
22/10/10, 11:56:51.4330,NaN
22/10/10, 11:56:51.4330,NaN
22/10/10, 11:56:51.4330,NaN
22/10/10, 11:56:51.4340,NaN
22/10/10, 11:56:51.4340,NaN
22/10/10, 11:56:51.4340,NaN
22/10/10, 11:56:51.4350,NaN
22/10/10, 11:56:51.4353,NaN
22/10/10, 11:56:51.4353,NaN
22/10/10, 11:56:51.4360,NaN
22/10/10, 11:56:51.4360,NaN
22/10/10, 11:56:51.4360,NaN
22/10/10, 11:56:51.4370,NaN
22/10/10, 11:56:51.4370,NaN
22/10/10, 11:56:51.4370,NaN
22/10/10, 11:56:51.4370,NaN
22/10/10, 11:56:51.4381,NaN
22/10/10, 11:56:51.4381,NaN
22/10/10, 11:56:51.4391,NaN
22/10/10, 11:56:51.4391,NaN
22/10/10, 11:56:51.4391,NaN
22/10/10, 11:56:51.4391,NaN
22/10/10, 11:56:51.4401,NaN
22/10/10, 11:56:51.4401,NaN
22/10/10, 11:56:51.4411,NaN
22/10/10, 11:56:51.4411,NaN
22/10/10, 11:56:51.4411,NaN
22/10/10, 11:56:51.4421,NaN
22/10/10, 11:56:51.4421,NaN
22/10/10, 11:56:51.4421,NaN
22/10/10, 11:56:51.4421,NaN
22/10/10, 11:56:51.4421,NaN
22/10/10, 11:56:51.4431,NaN
22/10/10, 11:56:51.4431,NaN
22/10/10, 11:56:51.4431,NaN
22/10/10, 11:56:51.4441,NaN
22/10/10, 11:56:51.4441,NaN
22/10/10, 11:56:51.4441,NaN
22/10/10, 11:56:51.4441,NaN
22/10/10, 11:56:51.4451,NaN
22/10/10, 11:56:51.4451,NaN
22/10/10, 11:56:51.4451,NaN
22/10/10, 11:56:51.4451,NaN
22/10/10, 11:56:51.4461,NaN
22/10/10, 11:56:51.4461,NaN
22/10/10, 11:56:51.4461,NaN
22/10/10, 11:56:51.4461,NaN
22/10/10, 11:56:51.4461,NaN
22/10/10, 11:56:51.4471,NaN
22/10/10, 11:56:51.4471,NaN
22/10/10, 11:56:51.4471,NaN
22/10/10, 11:56:51.4471,NaN
22/10/10, 11:56:51.4481,NaN
22/10/10, 11:56:51.4481,NaN
22/10/10, 11:56:51.4481,NaN
22/10/10, 11:56:51.4481,NaN
22/10/10, 11:56:51.4491,NaN
22/10/10, 11:56:51.4491,NaN
22/10/10, 11:56:51.4491,NaN
22/10/10, 11:56:51.4491,NaN
22/10/10, 11:56:51.4491,NaN
22/10/10, 11:56:51.4500,NaN
22/10/10, 11:56:51.4500,NaN
22/10/10, 11:56:51.4500,NaN
22/10/10, 11:56:51.4500,NaN
22/10/10, 11:56:51.4500,NaN
22/10/10, 11:56:51.4510,NaN
22/10/10, 11:56:51.4510,NaN
22/10/10, 11:56:51.4510,NaN
22/10/10, 11:56:51.4523,NaN
22/10/10, 11:56:51.4523,NaN
22/10/10, 11:56:51.4523,NaN
22/10/10, 11:56:51.4530,NaN
22/10/10, 11:56:51.4530,NaN
22/10/10, 11:56:51.4530,NaN
22/10/10, 11:56:51.4530,NaN
22/10/10, 11:56:51.4540,NaN
22/10/10, 11:56:51.4540,NaN
22/10/10, 11:56:51.4540,NaN
22/10/10, 11:56:51.4540,NaN
22/10/10, 11:56:51.4550,NaN
22/10/10, 11:56:51.4550,NaN
22/10/10, 11:56:51.4550,NaN
22/10/10, 11:56:51.4550,NaN
22/10/10, 11:56:51.4550,NaN
22/10/10, 11:56:51.4550,NaN
22/10/10, 11:56:51.4560,NaN
22/10/10, 11:56:51.4560,NaN
22/10/10, 11:56:51.4560,NaN
22/10/10, 11:56:51.4567,NaN
22/10/10, 11:56:51.4567,NaN
22/10/10, 11:56:51.4570,NaN
22/10/10, 11:56:51.4570,NaN
22/10/10, 11:56:51.4570,NaN
22/10/10, 11:56:51.4570,NaN
22/10/10, 11:56:51.4570,NaN
22/10/10, 11:56:51.4580,NaN
22/10/10, 11:56:51.4580,NaN
22/10/10, 11:56:51.4580,NaN
22/10/10, 11:56:51.4580,NaN
22/10/10, 11:56:51.4580,NaN
22/10/10, 11:56:51.4591,NaN
22/10/10, 11:56:51.4591,NaN
22/10/10, 11:56:51.4591,NaN
22/10/10, 11:56:51.4591,NaN
22/10/10, 11:56:51.4591,NaN
22/10/10, 11:56:51.4600,NaN
22/10/10, 11:56:51.4600,NaN
22/10/10, 11:56:51.4600,NaN
22/10/10, 11:56:51.4600,NaN
22/10/10, 11:56:51.4600,NaN
22/10/10, 11:56:51.4600,NaN
22/10/10, 11:56:51.4610,NaN
22/10/10, 11:56:51.4610,NaN
22/10/10, 11:56:51.4610,NaN
22/10/10, 11:56:51.4610,NaN
22/10/10, 11:56:51.4610,NaN
22/10/10, 11:56:51.4620,NaN
22/10/10, 11:56:51.4620,NaN
22/10/10, 11:56:51.4620,NaN
22/10/10, 11:56:51.4620,NaN
22/10/10, 11:56:51.4620,NaN
22/10/10, 11:56:51.4630,NaN
22/10/10, 11:56:51.4630,NaN
